2623341.4 , ---------------------
2623341.4 , SENSOR 2
2627330.5 , window_factor 7.63
2628330.8 , sensitivity: high
3151925.6 , target (130000) , 125000.00
3151925.6 , threshold (10000) , 7812.50
3152924.1 , 
3426200.4 , SENSOR 1
3427191.0 , window_factor 7.63
3428192.1 , sensitivity: high
3950790.0 , target (130000) , 125000.00
3953831.7 , threshold (10000) , 7812.50
3954780.5 , 
4229047.5 , Sensor, Temp , F_sens , F_ref, Rech_Count
54901567.7 , 1 , 80 , 106864 , 75271 , 0
55150901.1 , 2 , 83 , 103431 , 70075 , 0
55162867.3 , 1 , 80 , 106712 , 75294 , 0
55413199.6 , 2 , 83 , 103294 , 70068 , 0
55425199.2 , 1 , 80 , 106559 , 75263 , 0
55675496.9 , 2 , 83 , 103141 , 70075 , 0
55691472.8 , 1 , 80 , 106483 , 75271 , 0
55937796.6 , 2 , 83 , 103057 , 70060 , 0
55954786.7 , 1 , 80 , 106376 , 75286 , 0
56200094.6 , 2 , 83 , 102943 , 70068 , 0
56216050.5 , 1 , 80 , 106277 , 75271 , 0
56461395.9 , 2 , 83 , 102851 , 70060 , 0
56478351.2 , 1 , 80 , 106155 , 75279 , 0
56723696.3 , 2 , 83 , 102729 , 70068 , 0
56740652.7 , 1 , 80 , 106033 , 75256 , 0
56985995.5 , 2 , 83 , 102607 , 70083 , 0
57002951.9 , 1 , 80 , 105926 , 75248 , 0
57251286.2 , 2 , 83 , 102485 , 70091 , 0
57264248.2 , 1 , 80 , 105796 , 75248 , 0
57513582.4 , 2 , 83 , 102409 , 70106 , 0
57526548.8 , 1 , 80 , 105697 , 75256 , 0
57776879.6 , 2 , 83 , 102287 , 70091 , 0
57792837.0 , 1 , 80 , 105628 , 75256 , 0
58039181.0 , 2 , 83 , 102180 , 70091 , 0
58055135.8 , 1 , 80 , 105491 , 75263 , 0
58300479.1 , 2 , 83 , 102043 , 70106 , 0
58317433.3 , 1 , 80 , 105384 , 75248 , 0
58562778.1 , 2 , 83 , 101928 , 70098 , 0
58579733.5 , 1 , 80 , 105285 , 75256 , 0
58825078.1 , 2 , 83 , 101821 , 70106 , 0
58842032.6 , 1 , 80 , 105125 , 75248 , 0
59087375.0 , 2 , 83 , 101638 , 70098 , 0
59103333.8 , 1 , 80 , 105064 , 75263 , 0
59348676.3 , 2 , 83 , 101524 , 70098 , 0
59365631.7 , 1 , 80 , 104949 , 75241 , 0
59614964.9 , 2 , 83 , 101432 , 70106 , 0
59627929.4 , 1 , 80 , 104835 , 75248 , 0
59878260.0 , 2 , 83 , 101348 , 70098 , 0
59893223.2 , 1 , 80 , 104713 , 75241 , 0
60139563.9 , 2 , 83 , 101211 , 70098 , 0
60156517.6 , 1 , 80 , 104621 , 75241 , 0
60401860.3 , 2 , 83 , 101066 , 70098 , 0
60420810.1 , 1 , 80 , 104507 , 75241 , 0
60664159.9 , 2 , 83 , 100959 , 70106 , 0
60680117.5 , 1 , 80 , 104400 , 75263 , 0
60926458.7 , 2 , 83 , 100830 , 70106 , 0
60942419.5 , 1 , 80 , 104232 , 75256 , 0
61188757.1 , 2 , 83 , 100723 , 70083 , 0
61204713.8 , 1 , 80 , 104164 , 75263 , 0
61450057.7 , 2 , 83 , 100631 , 70091 , 0
61467013.4 , 1 , 80 , 104057 , 75271 , 0
61716346.4 , 2 , 83 , 100463 , 70083 , 0
61729311.7 , 1 , 80 , 104003 , 75279 , 0
